3442831056,3000000173,False,1505368099,2912,256,1830,48,63,155,109,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":59,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":98,""player_slot"":2},""3"":{""account_id"":336282594,""hero_id"":11,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":36,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":21,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":42,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":14,""player_slot"":131},""132"":{""account_id"":253166309,""hero_id"":62,""player_slot"":132},}

3442835087,3000000174,False,1505368328,2808,0,1956,0,63,156,61,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":79,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":48,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":98,""player_slot"":3},""4"":{""account_id"":350026151,""hero_id"":84,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":14,""player_slot"":128},""129"":{""account_id"":86742656,""hero_id"":67,""player_slot"":129},""130"":{""account_id"":374185421,""hero_id"":97,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":62,""player_slot"":131},""132"":{""account_id"":414687043,""hero_id"":9,""player_slot"":132},}

3442837032,3000000177,True,1505368435,2719,2039,0,63,0,153,88,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":14,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":95,""player_slot"":1},""2"":{""account_id"":203443942,""hero_id"":34,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":20,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":6,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":128},""129"":{""account_id"":103068238,""hero_id"":8,""player_slot"":129},""130"":{""account_id"":268053464,""hero_id"":7,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":88,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":132},}

3442837654,3000000178,True,1505368465,2542,1830,0,63,0,224,0,7,10,0,0,0,3,1,,,,,,,,,{""0"":{""account_id"":129869050,""hero_id"":88,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":13,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":81,""player_slot"":2},""3"":{""account_id"":219253446,""hero_id"":32,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":40,""player_slot"":4},""128"":{""account_id"":304229871,""hero_id"":17,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":93,""player_slot"":129},""130"":{""account_id"":219555981,""hero_id"":2,""player_slot"":130},""131"":{""account_id"":232022273,""hero_id"":29,""player_slot"":131},""132"":{""account_id"":168178916,""hero_id"":14,""player_slot"":132},}

3442842182,3000000182,True,1505368714,2416,1974,0,63,0,151,170,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":96,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":67,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":32,""player_slot"":2},""3"":{""account_id"":214588231,""hero_id"":14,""player_slot"":3},""4"":{""account_id"":258501961,""hero_id"":106,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":110,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":2,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":11,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":132},}

3442835145,3000000188,False,1505368334,2785,0,1844,0,63,156,53,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":97,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":7,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":114,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":43,""player_slot"":3},""4"":{""account_id"":373077293,""hero_id"":56,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":21,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":9,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":113,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":68,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":8,""player_slot"":132},}

3442846081,3000000189,False,1505368926,2230,0,1972,0,63,152,235,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":7,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":57,""player_slot"":1},""2"":{""account_id"":170737732,""hero_id"":21,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":58,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":129},""130"":{""account_id"":112694895,""hero_id"":13,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":5,""player_slot"":131},""132"":{""account_id"":193890642,""hero_id"":74,""player_slot"":132},}

3442848206,3000000191,False,1505369042,2126,0,1972,0,63,145,74,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":33,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":11,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":36,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":9,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":60,""player_slot"":129},""130"":{""account_id"":196250262,""hero_id"":109,""player_slot"":130},""131"":{""account_id"":425154431,""hero_id"":8,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":87,""player_slot"":132},}

3442839959,3000000195,False,1505368591,2497,0,1975,0,63,155,101,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":17,""player_slot"":0},""1"":{""account_id"":250248501,""hero_id"":14,""player_slot"":1},""2"":{""account_id"":86790018,""hero_id"":7,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":3},""4"":{""account_id"":366236794,""hero_id"":35,""player_slot"":4},""128"":{""account_id"":139764931,""hero_id"":53,""player_slot"":128},""129"":{""account_id"":255811433,""hero_id"":84,""player_slot"":129},""130"":{""account_id"":127032502,""hero_id"":32,""player_slot"":130},""131"":{""account_id"":282061484,""hero_id"":1,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":63,""player_slot"":132},}

3442854430,3000000197,True,1505369391,1643,2047,0,63,0,156,97,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":8,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":47,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":75,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":84,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":63,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":19,""player_slot"":129},""130"":{""account_id"":231272883,""hero_id"":53,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":13,""player_slot"":132},}

3442835932,3000000201,True,1505368374,2797,1974,0,63,0,151,0,0,10,0,1,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":19,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":25,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":49,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":18,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":73,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":67,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":59,""player_slot"":131},""132"":{""account_id"":373461192,""hero_id"":97,""player_slot"":132},}

3442845549,3000000206,True,1505368902,2258,1974,384,63,48,227,51,0,10,0,0,0,3,1,,,,,,,,,{""0"":{""account_id"":417973316,""hero_id"":114,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":54,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":75,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":88,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":29,""player_slot"":4},""128"":{""account_id"":177063406,""hero_id"":10,""player_slot"":128},""129"":{""account_id"":245077867,""hero_id"":27,""player_slot"":129},""130"":{""account_id"":188384456,""hero_id"":17,""player_slot"":130},""131"":{""account_id"":446695815,""hero_id"":40,""player_slot"":131},""132"":{""account_id"":189293079,""hero_id"":42,""player_slot"":132},}

3442826697,3000000207,False,1505367869,3230,390,1828,51,63,153,238,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":96,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":84,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":36,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":18,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":114,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":81,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":5,""player_slot"":132},}

3442825374,3000000208,False,1505367795,3307,0,1798,0,51,186,133,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":0},""1"":{""account_id"":113248063,""hero_id"":84,""player_slot"":1},""2"":{""account_id"":120614376,""hero_id"":35,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":20,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":76,""player_slot"":4},""128"":{""account_id"":109730664,""hero_id"":69,""player_slot"":128},""129"":{""account_id"":144780336,""hero_id"":71,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":28,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":36,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":21,""player_slot"":132},}

3442853276,3000000212,False,1505369330,1741,0,2047,0,63,152,209,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":7,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":108,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":31,""player_slot"":4},""128"":{""account_id"":331325351,""hero_id"":8,""player_slot"":128},""129"":{""account_id"":203987701,""hero_id"":28,""player_slot"":129},""130"":{""account_id"":448933808,""hero_id"":4,""player_slot"":130},""131"":{""account_id"":172868182,""hero_id"":57,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":5,""player_slot"":132},}

3442823512,3000000213,False,1505367690,3352,0,1796,0,63,224,172,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":151291885,""hero_id"":99,""player_slot"":0},""1"":{""account_id"":137044482,""hero_id"":86,""player_slot"":1},""2"":{""account_id"":91181573,""hero_id"":8,""player_slot"":2},""3"":{""account_id"":401457811,""hero_id"":107,""player_slot"":3},""4"":{""account_id"":134542344,""hero_id"":36,""player_slot"":4},""128"":{""account_id"":388400148,""hero_id"":14,""player_slot"":128},""129"":{""account_id"":208466211,""hero_id"":11,""player_slot"":129},""130"":{""account_id"":145002792,""hero_id"":22,""player_slot"":130},""131"":{""account_id"":351431945,""hero_id"":23,""player_slot"":131},""132"":{""account_id"":139127366,""hero_id"":45,""player_slot"":132},}

3442832123,3000000214,True,1505368154,2976,1844,0,63,0,156,104,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":19,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":39,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":95,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":7,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":36,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":28,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":62,""player_slot"":132},}

3442873951,3000000219,True,1505370429,629,2047,256,63,48,261,7,0,10,0,0,0,2,1,,,,,,,,,{""0"":{""account_id"":134035638,""hero_id"":53,""player_slot"":0},""1"":{""account_id"":116585808,""hero_id"":64,""player_slot"":1},""2"":{""account_id"":246796020,""hero_id"":66,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":33,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":94,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":26,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":90,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":79,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":30,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":31,""player_slot"":132},}

3442842351,3000000223,True,1505368721,2373,1846,0,63,0,154,49,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":22,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":93,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":27,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":88,""player_slot"":3},""4"":{""account_id"":407212124,""hero_id"":5,""player_slot"":4},""128"":{""account_id"":354478905,""hero_id"":11,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":87,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":14,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":97,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":114,""player_slot"":132},}

3442844629,3000000224,True,1505368845,2292,2036,0,63,0,154,260,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":312428316,""hero_id"":14,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":1},""2"":{""account_id"":450084051,""hero_id"":98,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":3},""4"":{""account_id"":329828192,""hero_id"":106,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":105,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":132},}

3442834013,3000000225,True,1505368265,2887,1798,4,51,3,152,300,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":27,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":65,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":46,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":2,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":70,""player_slot"":132},}

3442829802,3000000227,True,1505368014,3072,1846,0,63,0,227,172,7,10,0,0,0,3,1,,,,,,,,,{""0"":{""account_id"":142589878,""hero_id"":16,""player_slot"":0},""1"":{""account_id"":175716861,""hero_id"":22,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":10,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":87,""player_slot"":3},""4"":{""account_id"":141708921,""hero_id"":14,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":128},""129"":{""account_id"":163269256,""hero_id"":21,""player_slot"":129},""130"":{""account_id"":298496869,""hero_id"":7,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":49,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":51,""player_slot"":132},}

3442840865,3000000229,True,1505368634,2446,2038,0,63,0,231,50,7,10,0,0,0,3,1,,,,,,,,,{""0"":{""account_id"":444169758,""hero_id"":17,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":83,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":23,""player_slot"":3},""4"":{""account_id"":197109776,""hero_id"":63,""player_slot"":4},""128"":{""account_id"":99481470,""hero_id"":11,""player_slot"":128},""129"":{""account_id"":369675638,""hero_id"":2,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":9,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":70,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":3,""player_slot"":132},}

3442841028,3000000230,True,1505368644,2462,1974,0,63,0,144,4,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":49,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":62,""player_slot"":1},""2"":{""account_id"":197962967,""hero_id"":9,""player_slot"":2},""3"":{""account_id"":91767138,""hero_id"":93,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":19,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":104,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":6,""player_slot"":129},""130"":{""account_id"":172574802,""hero_id"":36,""player_slot"":130},""131"":{""account_id"":324690031,""hero_id"":114,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":79,""player_slot"":132},}

3442840396,3000000238,True,1505368583,2487,1974,0,63,48,153,244,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":74,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":70,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":14,""player_slot"":2},""3"":{""account_id"":4294967295,""hero_id"":90,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":108,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":6,""player_slot"":128},""129"":{""account_id"":195553164,""hero_id"":18,""player_slot"":129},""130"":{""account_id"":423423474,""hero_id"":8,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":86,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":47,""player_slot"":132},}

3442805686,3000000240,False,1505366685,4281,0,1792,0,48,152,54,0,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":81,""player_slot"":0},""1"":{""account_id"":4294967295,""hero_id"":4,""player_slot"":1},""2"":{""account_id"":296034560,""hero_id"":5,""player_slot"":2},""3"":{""account_id"":336975634,""hero_id"":9,""player_slot"":3},""4"":{""account_id"":352085202,""hero_id"":32,""player_slot"":4},""128"":{""account_id"":4294967295,""hero_id"":44,""player_slot"":128},""129"":{""account_id"":4294967295,""hero_id"":8,""player_slot"":129},""130"":{""account_id"":4294967295,""hero_id"":35,""player_slot"":130},""131"":{""account_id"":4294967295,""hero_id"":48,""player_slot"":131},""132"":{""account_id"":4294967295,""hero_id"":99,""player_slot"":132},}

3442826145,3000000242,True,1505367832,3058,1824,0,63,51,193,88,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":4294967295,""hero_id"":1,""player_slot"":0},""1"":{""account_id"":112660702,""hero_id"":39,""player_slot"":1},""2"":{""account_id"":99744193,""hero_id"":64,""player_slot"":2},""3"":{""account_id"":330256433,""hero_id"":33,""player_slot"":3},""4"":{""account_id"":4294967295,""hero_id"":92,""player_slot"":4},""128"":{""account_id"":158133182,""hero_id"":94,""player_slot"":128},""129"":{""account_id"":117820021,""hero_id"":63,""player_slot"":129},""130"":{""account_id"":184772121,""hero_id"":41,""player_slot"":130},""131"":{""account_id"":344245074,""hero_id"":60,""player_slot"":131},""132"":{""account_id"":200585078,""hero_id"":75,""player_slot"":132},}

3442816571,3000000243,False,1505367302,3717,0,1828,0,63,223,257,7,10,0,1,0,3,1,,,,,,,,,{""0"":{""account_id"":137082862,""hero_id"":94,""player_slot"":0},""1"":{""account_id"":182234551,""hero_id"":39,""player_slot"":1},""2"":{""account_id"":176113293,""hero_id"":71,""player_slot"":2},""3"":{""account_id"":138718067,""hero_id"":9,""player_slot"":3},""4"":{""account_id"":137215597,""hero_id"":47,""player_slot"":4},""128"":{""account_id"":199417343,""hero_id"":31,""player_slot"":128},""129"":{""account_id"":136373588,""hero_id"":28,""player_slot"":129},""130"":{""account_id"":141673167,""hero_id"":11,""player_slot"":130},""131"":{""account_id"":102102204,""hero_id"":22,""player_slot"":131},""132"":{""account_id"":140945481,""hero_id"":81,""player_slot"":132},}

3442841485,3000000245,True,1505368659,2368,1844,256,63,48,224,205,7,10,0,0,0,22,1,,,,,,,,,{""0"":{""account_id"":139512815,""hero_id"":56,""player_slot"":0},""1"":{""account_id"":138848667,""hero_id"":88,""player_slot"":1},""2"":{""account_id"":4294967295,""hero_id"":100,""player_slot"":2},""3"":{""account_id"":419049868,""hero_id"":42,""player_slot"":3},""4"":{""account_id"":136015970,""hero_id"":101,""player_slot"":4},""128"":{""account_id"":332582197,""hero_id"":1,""player_slot"":128},""129"":{""account_id"":212472609,""hero_id"":98,""player_slot"":129},""130"":{""account_id"":164536353,""hero_id"":92,""player_slot"":130},""131"":{""account_id"":169356253,""hero_id"":14,""player_slot"":131},""132"":{""account_id"":258040239,""hero_id"":22,""player_slot"":132},}

